uri,label,sameAs_tgn,sameAs_geonames,sameAs_ecartico,provenance
,eiland van Bornholm,,,,ga
,Purmerend in Holland,,,,ga
,Kromme Mijdrecht,,,,ga
,Aalsteede in Munsterland,,,,ga
,Vevaij au Canton de Berne en Suisse,,,,ga
,Kust van Genua,,,,ga
,Beusinghvelde,,,,ga
,Brootchia,,,,ga
,Sluis in Flanders,,,,ga
,Isles Espagnolles,,,,ga
,eiland Wright,,,,ga
,Eicherborn bij Pijrmont in 't Graafschap Waldek,,,,ga
,Piacenza,,,,ga
,Anelam,,,,ga
,Dorp van Hertsholm,,,,ga
,Olabago bij Bilbao,,,,ga
,Kiöbenh,,,,ga
,"Caribas eilanden van Dominico, Martenica en Guardeloupa",,,,ga
,Himé,,,,ga
,de Hamburger bogt,,,,ga
,Christiansöe,,,,ga
,het Juffw Land,,,,ga
,het land van Vlie,,,,ga
,Schasshausen,,,,ga
,Winchester England,,,,ga
,Misthusum in het graafschap Schakenburg in Holstijn,,,,ga
,Huiding in het Holstijnsche,,,,ga
,Bocht Bisckaijen,,,,ga
,Spanje en Lissebon,,,,ga
,Jerzey,,,,ga
,Monster buiten S Gravenhaage,,,,ga
,Kwaabaan,,,,ga
,Opvoorst,,,,ga
,Rouë,,,,ga
,"Cru, Isles Françoises",,,,ga
,Warwijckschier uit Engeland,,,,ga
,Agoletie,,,,ga
,Fortore,,,,ga
,Fossaceca,,,,ga
,Gronouwe bij Hildesheim,,,,ga
,Gournay en Bray en Normandie,,,,ga
,Virenza,,,,ga
,Corrunho,,,,ga
,Perros Guiree,,,,ga
,Schoonse kust,,,,ga
,Balius,,,,ga
,Stad Griet in het landschap Cleve,,,,ga
,Kingszaale,,,,ga
,Piscalagua in Nieuw Engeland,,,,ga
,Nores,,,,ga
,Delftland,,,,ga
,Derfult,,,,ga
,Heerlijckheit van Cruininghe,,,,ga
,Grienderwaart,,,,ga
,Porstal près de Brest,,,,ga
,Cap La Bonne Esperance,,,,ga
,Des Isles Françoises,,,,ga
,Cuma in de Westindien,,,,ga
,Deudechom,,,,ga
,eiland Hineago,,,,ga
,Savana in Georgien,,,,ga
,Heuchin,,,,ga
,Haachoort,,,,ga
,Kintzweiler in t Gulichse,,,,ga
,Monrebeau,,,,ga
,Binnenpolder van Slooten,,,,ga
,reede van Banda,,,,ga
,Fort van Nassouwe in Guinea,,,,ga
,Eerbeek uit Gelderland,,,,ga
,Eekelo in Zweeden,,,,ga
,Vielasou,,,,ga
,Artunduaga en Biscaye,,,,ga
,Cascaas aan de rivier van Lissabon,,,,ga
,Rammesond,,,,ga
,Warburg in Zweeden,,,,ga
,St. Germain de Lauxerring,,,,ga
,Luie,,,,ga
,St Petersborough,,,,ga
,Buitenkerk,,,,ga
,Hage bij Norden,,,,ga
,Nortent,,,,ga
,De Zilk,,,,ga
,Provincie Bearn in Frankrijk,,,,ga
,Bernere,,,,ga
,Bourg de Saint Savemin en Xaintogne,,,,ga
,Dageres,,,,ga
,Liles,,,,ga
,Bersenbe,,,,ga
,Noir Moutier,,,,ga
,Oldenburgerland van Bokhoorn,,,,ga
,Darnis Paroisse de St. Michel,,,,ga
,St. Felix,,,,ga
,Braneister,,,,ga
,Porto Royaal in het IJland Jamaique,,,,ga
,de Duinen,,,,ga
,Caap St. Nicolaas in Hispaniola,,,,ga
,Souverijne Leenhoff van Brabant tot Brussel,,,,ga
,Caap la Haage,,,,ga
,Bordeus uit Vranbckrijck,,,,ga
,inde Willens bij der Goude,,,,ga
,Bleekenhoven,,,,ga
,Buesdiep,,,,ga
,Bermea,,,,ga
,Kust van Cathalonien,,,,ga
,Saint Chamond,,,,ga
,Tera Nove in Cicilien,,,,ga
,Overdorp,,,,ga
,Groningen in Groningerland,,,,ga
,Caroliana in de Golf van Attante,,,,ga
,Kehl pres de Strasbourg,,,,ga
,Sandstee,,,,ga
,Reimspar,,,,ga
,Westford in Ierland,,,,ga
,Galasco in Schotland,,,,ga
,Roogerwick,,,,ga
,Dortsche waart,,,,ga
,Rochelle  in Frankrick,,,,ga
,"Vlooswijck, Diemerbroeck, Papenkop",,,,ga
,t huis van Egmont,,,,ga
,Dorpun in Holstein,,,,ga
,Borlum,,,,ga
,de Noorderhaaks,,,,ga
,Putten op de Veluwe,,,,ga
,Aan de kust van Africa aan't Banca eiland,,,,ga
,Revier van Kenmare,,,,ga
,Hasebrouck en Flandres,,,,ga
,Gannat,,,,ga
,provincie van stad Groningen,,,,ga
,Isles francois st Domingo,,,,ga
,La Perse,,,,ga
,Arruiser,,,,ga
,Randerhuiser,,,,ga
,Waas,,,,ga
,Caap Blanet,,,,ga
,Saloneo,,,,ga
,de Ierlandsche Wal,,,,ga
,Jucken in de Pals,,,,ga
,eiland Fram in Denemarken,,,,ga
,Oelefijort in Noorwegen,,,,ga
,St. Nizier,,,,ga
,Landurona,,,,ga
,Hisser,,,,ga
,Rijssel in de parochie van Richem,,,,ga
,Scharholm,,,,ga
,Bakkeson,,,,ga
,Hamessond,,,,ga
,B@@alstrant,,,,ga
,Nykopping,,,,ga
,Tijttemmer Diep,,,,ga
,Battinger Wat,,,,ga
,Banse Balling,,,,ga
,Cote de Guinea,,,,ga
,Christiania uit Noorwegen,,,,ga
,Crozon,,,,ga
,Breuil,,,,ga
,Marsem in Friesland,,,,ga
,Nieuwcassel in Pensilvanien,,,,ga
,Christiaanburg in de Conti,,,,ga
,Ligny en Lorraine,,,,ga
,Tulbage,,,,ga
,St. Yago,,,,ga
,Rebellion Road,,,,ga
,int amt vander Vreburg in Emderland,,,,ga
,Eggenraade,,,,ga
,Zeelandia,,,,ga
,Santswijk in Noorwegen,,,,ga
,Oudewaarder Polder,,,,ga
,Bourhaver Caspel,,,,ga
,Butjanerland,,,,ga
,Isle Amerique,,,,ga
,Land van Virulij,,,,ga
,Bethford,,,,ga
,Rolle en Suisse,,,,ga
,Midy,,,,ga
,Waarthuisen onder de Jurisdictie van Amstelveen,,,,ga
,Archipellago,,,,ga
,eiland Negro Puncto,,,,ga
,eiland Kandie,,,,ga
,eiland Tenedo,,,,ga
,Huisduinen op de Helder,,,,ga
,Ooster Oldendorp,,,,ga
,Vivaretz,,,,ga
,Boston dans la Nouvelle Angleterre,,,,ga
,Hesens in Noorwegen,,,,ga
,Siampirir in Bengale,,,,ga
,Schierremonnickoog,,,,ga
,Harselaar,,,,ga
,Sarguemines,,,,ga
,Abcoude St Pieters,,,,ga
,Nagepatnam op de Cust van Cormandel,,,,ga
,New Londen,,,,ga
,Banjert,,,,ga
,d'Steenbanck,,,,ga
,'t Gat van Vlissingen,,,,ga
,Dormerzijl in Oost-Friesland,,,,ga
,Schapen in 't land van Lingen,,,,ga
,Mountserat,,,,ga
,Bartholomeus in de Westindien,,,,ga
,Mackelijkout,,,,ga
,Marijenboom,,,,ga
,Straalsund in Sweeds Pommeren,,,,ga
,Chartrons,,,,ga
,Faaborg in Fuhn,,,,ga
,Furmouth in Engeland,,,,ga
,Horfleur,,,,ga
,'t Laar,,,,ga
,Grooteringen,,,,ga
,Stellenbos,,,,ga
,S. Eustache,,,,ga
,Appingendam in Groeningerland,,,,ga
,Reede van Dantsigh,,,,ga
,in de Huigenwaard,,,,ga
,Ste Crux en Barbarie,,,,ga
,Twyxel bij Embden,,,,ga
,Leditmola bij de stad Carelshaaven,,,,ga
,N Witsen,,,,ga
,Swinnöer,,,,ga
,Dijemen,,,,ga
,Padingh,,,,ga
,Bournetell,,,,ga
,Suhtlohn,,,,ga
,Haven van Rocheford,,,,ga
,Hommelsond in Noorwegen,,,,ga
,Den Burg op Tessel,,,,ga
,Port Rojaal bij Cadix in Spanje,,,,ga
,Vueren &amp; Daalen,,,,ga
,St. Mauriti,,,,ga
,Stollenburg,,,,ga
,"Rauwert, Friesland",,,,ga
,Fort Aardenburg,,,,ga
,Cromer,,,,ga
,Veldberg,,,,ga
,Whitewindows,,,,ga
,Ekkersunt,,,,ga
,Vosselaander Polder,,,,ga
,Landes in Frankrijk,,,,ga
,Bogt van Mallaga,,,,ga
,Santa Maria,,,,ga
,De Zijl in Dockum,,,,ga
,Kespelgreeve,,,,ga
,Westkust van Ierland,,,,ga
,St Jan in the Westindias,,,,ga
,Anguien in Henegouwe,,,,ga
,Eiland Rem,,,,ga
,Grass,,,,ga
,Chevannay,,,,ga
,Gissey,,,,ga
,Flavigny,,,,ga
,Chatillon sur Seyne,,,,ga
,Duivenvoort,,,,ga
,Peltenen,,,,ga
,Druten in Gelderland,,,,ga
,de Bocht,,,,ga
,Maurick inde Neder Betuw,,,,ga
,Heerlijkheidt van Alkemade,,,,ga
,"de Banne van Slooterdijk in de Slooterbinnepolder, over de Posjer Weetering",,,,ga
,Huisen boven Naarden,,,,ga
,Cabo de Groede Hoop,,,,ga
,Wormerstein,,,,ga
,Teverton in Engeland,,,,ga
,de Staaten van Amerika,,,,ga
,Bourg du Paijs de Caux,,,,ga
,Bouchy,,,,ga
,St Croix i de West Indien,,,,ga
,Losette dans la Haute Provence,,,,ga
,Valee de Barcilonette,,,,ga
,Histert,,,,ga
,Potribo,,,,ga
,Caors,,,,ga
,Graafschap van der Lip op de Blomberge,,,,ga
,St Uval,,,,ga
,Serol,,,,ga
,St Martinho aan de Portugaalse kust,,,,ga
,Volmezeer in Vlaanderen,,,,ga
,Corc,,,,ga
,Vaumarins,,,,ga
,Heilegena in Polen,,,,ga
,Noortkotten,,,,ga
,Middelhanas,,,,ga
,Kieregaard,,,,ga
,Colmar en Alsace,,,,ga
,Schambourg,,,,ga
,Over Oude Land,,,,ga
,de Wier,,,,ga
,Krijvelt bij Meurs,,,,ga
,Saint Pierre de la Martinique,,,,ga
,Warenes,,,,ga
,Jamaica in the Westindies,,,,ga
,Pernau gelegen in Lijffland in het landschap Esthen,,,,ga
,Eswoerden in Buttjaarland,,,,ga
,Chexbres,,,,ga
,Lausanne (kanton Bern in Zwitserland),,,,ga
,St Thomas op de Deense eilanden,,,,ga
,Gambia,,,,ga
,Surinaamen in America,,,,ga
,Serleons,,,,ga
,Rio de Sant Paul,,,,ga
,Norderdiep,,,,ga
,Enerlo,,,,ga
,Domiciliuna,,,,ga
,Backemheim in hertogdom Wurtenberg,,,,ga
,Curliana,,,,ga
,Farngrole,,,,ga
,Clarije,,,,ga
,Wieen,,,,ga
,Warnes in de Oostzee,,,,ga
,Romagny,,,,ga
,Roubain,,,,ga
,Het Hoofd Casteel d'Elmina,,,,ga
,Juv,,,,ga
,Bechrot,,,,ga
,Casteel tot 's Gravenwezel,,,,ga
,Dauphiné en Franke,,,,ga
,St Simphorien,,,,ga
,Eiland Bermoedes,,,,ga
,Berque,,,,ga
,Pays d'Outre Meuse,,,,ga
,Ampt Limberg inhet Brandenburgse,,,,ga
,Bosweiler in de Elsas,,,,ga
,Klein Walingen,,,,ga
,Rodemis,,,,ga
,Swabsteidt,,,,ga
,Oldenswoord in 't Landschap eidersted,,,,ga
,Duisterdam,,,,ga
,Grouh,,,,ga
,Christienburg Newcastel Pijnsijlvanien,,,,ga
,Rivier Commewine&lt;,,,,ga
,St Croix dans Barbarien,,,,ga
,Auxois,,,,ga
,Maurienne,,,,ga
,Chatelet te PArijs,,,,ga
,Soutketel,,,,ga
,Hoogwouder Weer,,,,ga
,Swagerdijk,,,,ga
,Barent Pluim,,,,ga
,Malaguala,,,,ga
,Rokerdam,,,,ga
,Schravendaal bij Goeree,,,,ga
,Schlechtenbach,,,,ga
,Orssauw,,,,ga
,Barchfeld,,,,ga
,Hartvelt,,,,ga
,Chollet,,,,ga
,Cecenatie,,,,ga
,St. Hipolite,,,,ga
,Neerlandbroek in de provintie Utrecht,,,,ga
,Alkemade en Vrijenhaak,,,,ga
,Heesbeen en Genderen,,,,ga
,Penszlien,,,,ga
,Vivai,,,,ga
,Ouden en nieuwen Amsen,,,,ga
,het Liet,,,,ga
,Kwel van Jubes,,,,ga
,Roowijck in Noorwegen,,,,ga
,Bacu@@@@,,,,ga
,Piereca,,,,ga
,Gainsborough,,,,ga
,Groot A@@@rt,,,,ga
,Midderburg,,,,ga
,Mesquier,,,,ga
,Edimburg,,,,ga
,Maccao,,,,ga
,St Jean d'Acri,,,,ga
,Braband en Vlaanderen,,,,ga
,Iskandrona,,,,ga
,Degiuvel,,,,ga
,Clauschal,,,,ga
,'t Boerschap Loo,,,,ga
,St Magnus,,,,ga
,Weeën,,,,ga
,Römische Reiche,,,,ga
,Kendenich,,,,ga
,de Kempen in Brabant,,,,ga
,Villefranche,,,,ga
,Budel bij 's Hertogenbosch,,,,ga
,German Dorp in landschap Philadelphia in Pensilvania in America,,,,ga
,Buiz,,,,ga
,Sandfjoert in Noorwegen,,,,ga
,Eschenbuule,,,,ga
,Schwalenberg,,,,ga
,des Indes,,,,ga
,Thonon in Savoijen,,,,ga
,Tusschen Maas en Waal,,,,ga
,Gertshoff,,,,ga
,Mariakers Ree in Jutland,,,,ga
,Fredrikshave in de Oostzee,,,,ga
,Capelle bij Geertruydenberch,,,,ga
,Biezeveld,,,,ga
,Bisdom Osnabrug,,,,ga
,De golff van Tunis,,,,ga
,de Noordse Kust,,,,ga
,Bovenrijker Slooterpolder,,,,ga
,De Sout eilanden,,,,ga
,Graafschap Tekkelenberg,,,,ga
,Sprokheuvel,,,,ga
,Schravesants Toorn,,,,ga
,Buse in het Holsteinsche,,,,ga
,Barbade,,,,ga
,Polder de Ronde Hoep,,,,ga
,De Laan,,,,ga
,Swinemunde op de rivier van Stettijn,,,,ga
,Vialen aan d' Vlaamse IJlanden,,,,ga
,Oostdien,,,,ga
,Vigone,,,,ga
,Olne pres de Liége,,,,ga
,Uphöhe tot Essen,,,,ga
,Holstebree in Denemarken,,,,ga
,Lancellotti,,,,ga
,Electorale Palatine,,,,ga
,Haugley in Bengaale,,,,ga
,Sticht Keulen,,,,ga
,Arbroahd in Scotland,,,,ga
,Jarmouth Banks (Schotse kust),,,,ga
,Stad Aarnhem,,,,ga
,Frenaije,,,,ga
,Cap Isle de St Domingue,,,,ga
,Randefleur,,,,ga
,Hobro in de Marijakers Revier in de Belt,,,,ga
,Niewied,,,,ga
,Kerregard,,,,ga
,Rivier Nore,,,,ga
,Dalzik booven Zwol,,,,ga
,Noortgouwe in Zeeland,,,,ga
,Toutekrijn in Oostindien,,,,ga
,Limerlé (Luxemburg),,,,ga
,Kanaal bij Goutstart,,,,ga
,Atlee,,,,ga
,Eweres binnen s'dijks,,,,ga
,Elvinks bij Koningsbergen,,,,ga
,Dinxterveen boven Swartsluis,,,,ga
,St. Eustachie,,,,ga
,Marsenille,,,,ga
,int Hollands einde van Anckeveen,,,,ga
,In Londen,,,,ga
,Reede van 't Vlie,,,,ga
,Cobbes Creecq,,,,ga
,Rio Commetawane,,,,ga
,Bellecom in Friesland,,,,ga
,Langs den Rijn,,,,ga
,Pecq,,,,ga
,Draguignan,,,,ga
,Bezgen,,,,ga
,Horog Kerspel onder Westermaaslands Priestergild in het Stigt Christiaansand in Noorwegen,,,,ga
,Caap Rodons,,,,ga
,Boste,,,,ga
,Kalijs,,,,ga
,Venesia,,,,ga
,Gandie,,,,ga
,Calgerie,,,,ga
,Valckenburg buiten Leiden,,,,ga
,Scheneus in de De Sont,,,,ga
,Mirloo,,,,ga
,Frankurt,,,,ga
,Doucemont,,,,ga
,Nijmeegen te Balgooy,,,,ga
,Vechel in de de Meierij van 's Bosch,,,,ga
,Ewij@@,,,,ga
,Fortzheim,,,,ga
,St  Maria te Utrecht,,,,ga
,Wirdauw,,,,ga
,Dronthem in Norwege,,,,ga
,Elsfleet bij Breemen,,,,ga
,Wierjokke bij Wijburg,,,,ga
,Houtwaalderweg,,,,ga
,Tessell,,,,ga
,Ladschetsel,,,,ga
,Bischoffzel,,,,ga
,Flishing in Zeeland,,,,ga
,inde Mijepolder onder d vrije heerlijch(eit) van Nycoop,,,,ga
,bij Hooren inde Bobeldijk,,,,ga
,Underö,,,,ga
,Nonante,,,,ga
,Poblen,,,,ga
,Swa@@@dijk,,,,ga
,Flekkeraa,,,,ga
,Piniscollo,,,,ga
,Caap Valles,,,,ga
,Giboldshausen in Eichsfelde,,,,ga
,Duderstad,,,,ga
,Birkenfeldt,,,,ga
,Riff van Oesel,,,,ga
,Rio Demary,,,,ga
,Vriese kust bij Ameland,,,,ga
,Sloterdijk buitens dijk,,,,ga
,Ambagte van Zoeterwoude,,,,ga
,Westbroekerpolder,,,,ga
,La Chaume,,,,ga
,Kijnbretje in graafschap Hessen,,,,ga
,Zuz in Pundten,,,,ga
,Colonie en annexe rivieren van Essequebo,,,,ga
,Oostwal van Rio Demmerary,,,,ga
,Ste Geme,,,,ga
,Ankeveen in the Province of Utrecht,,,,ga
,Dingelle baay in Ierland,,,,ga
,Le Haie,,,,ga
,Worde,,,,ga
,Ronsau,,,,ga
,Spiekeroe,,,,ga
,Dirckshorn,,,,ga
,het Anklammer Veer,,,,ga
,Spearhead,,,,ga
,Whitebaij,,,,ga
,Oldenbeek,,,,ga
,Hemssen,,,,ga
,Colijnsplate (Zeeland),,,,ga
,Holthuisen onderhet ampt Limberg,,,,ga
,Bergen na Zee,,,,ga
,St.Eustache,,,,ga
,Ramzond,,,,ga
,Boottnefs in Schotland,,,,ga
,Galansbul,,,,ga
,Nessennersiel,,,,ga
,Dieborch bij Frankkfort,,,,ga
,Liebaart,,,,ga
,Achthoven en de Rodebrugge,,,,ga
,Noorzee,,,,ga
,Oud Sevenaar in Cleefsland,,,,ga
,Goddert Cappel,,,,ga
,San Martinho in Portugal,,,,ga
,Turbeeren,,,,ga
,Saint Pierre Martinique,,,,ga
,Cust van Gouna,,,,ga
,Klitmöller,,,,ga
,Garmentiel in Jeverland,,,,ga
,Portsmuyden,,,,ga
,Punt Buff,,,,ga
,Bergh Ambacht,,,,ga
,Duinking,,,,ga
,Westhuisterpad,,,,ga
,Middelwech,,,,ga
,de Tafsy,,,,ga
,Noordzype,,,,ga
,Errekum in het Graaffschap Buuren,,,,ga
,Kust van Cornwal,,,,ga
,Grabo in't Meklenburgse,,,,ga
,Blesel,,,,ga
,Schernbeek in Munsterland,,,,ga
,Trosterhaven,,,,ga
,Steft,,,,ga
,Naus uyt Munsterland,,,,ga
,Hoochwout bij Hoorn,,,,ga
,Swanbalg,,,,ga
,Chatres,,,,ga
,Thirol a Hegerau,,,,ga
,Caaskerken,,,,ga
,Nieuwpoort aan de Lecq,,,,ga
,Plandage Breda,,,,ga
,Bilbao in Bosschaijen,,,,ga
,Krevitz,,,,ga
,Rochefuryon,,,,ga
,Bayruth,,,,ga
,Graafschap Staffordshire,,,,ga
,Terwinden,,,,ga
,Stemmen in het Graafschap Lippe in het ampt Farenholt,,,,ga
,Oost Lijflandse kust,,,,ga
,t Slange eiland,,,,ga
,Copro,,,,ga
,Deense Americaanse eilanden: St Thomas: St. Jan en St. Croix,,,,ga
,Esens uit Emderland,,,,ga
,Port de la Vera Cruz,,,,ga
,Naplis,,,,ga
,Wilster Hamburg,,,,ga
,Vinnon,,,,ga
,Groninger landen,,,,ga
,Raim,,,,ga
,Negre Punte,,,,ga
,County of Devon Clothier and Holpressman,,,,ga
,Tonderen in 't Kleinoost,,,,ga
,Heslegaard in Heldewathsogen in Denemarken,,,,ga
,Hommersont,,,,ga
,t Schapenlandgen,,,,ga
,eiland van Madre,,,,ga
,Neihaus,,,,ga
,S:a Andero Coruna,,,,ga
,Bookholt,,,,ga
,Nevay en Suisse,,,,ga
,Uytgeesterbroek,,,,ga
,Uytgeestermeer,,,,ga
,Messisipi,,,,ga
,St. Ubal in Potugaal,,,,ga
,de Warrappercreecq,,,,ga
,Rivier d'Eemes,,,,ga
,Pressensalm,,,,ga
,Handrop,,,,ga
,Vance (Luxemburg),,,,ga
,Rijnsatenn,,,,ga
,St Sebastiaan in Bisc@@,,,,ga
,Christiansand en Norweege,,,,ga
,Republique de Geneve,,,,ga
,Perre Guiré bij Morlaix,,,,ga
,Cayes,,,,ga
,Mallemocke,,,,ga
,Deventer in Overeissel,,,,ga
,Isle de Cayenne,,,,ga
,Opmunde,,,,ga
,Jurth,,,,ga
,Campen in the Province of Overijssel,,,,ga
,Bothmer,,,,ga
,Martenicque Ilse de Franke,,,,ga
,31 graaden Noorderbreette,,,,ga
,de twee Vuuren van Egmond,,,,ga
,het Vuur van Egmond,,,,ga
,Witteriberrij bij Christiania,,,,ga
,Bogt van Warder,,,,ga
,Huien in Denemarken,,,,ga
,Pisa in Italien,,,,ga
,Haagsche Zieken,,,,ga
,St Nicolaas in den lande van Waas,,,,ga
,Ditmarssen in Holsteyn,,,,ga
,Geurnzij,,,,ga
,Rapprier,,,,ga
,aanden Meynder Sluis,,,,ga
,de polder van Loenderveen,,,,ga
,Vlooswyck diemerbroeck Papencoop,,,,ga
,Agon en Normandie,,,,ga
,Akkrom in Friesland,,,,ga
,Orkneis,,,,ga
,Caap de Exparance,,,,ga
,Glauberg in Duitsland,,,,ga
,Miranda,,,,ga
,Lutelsburg in Oost-Friesland,,,,ga
,Rurich,,,,ga
,Bornh,,,,ga
,Stolpe in Pruisisch Pommeren,,,,ga
,Sallendaar bij Coblents,,,,ga
,Oost Vlaanderen,,,,ga
,Osteinde,,,,ga
,Whitby in Engeland,,,,ga
,Gros,,,,ga
,'t Texel,,,,ga
,Lanscroon aan d'De Sont,,,,ga
,Xaintonge de St. George,,,,ga
,Rosmarin a Schafhausen,,,,ga
,Langenouw,,,,ga
,Langescheden,,,,ga
,Ouderkerk en gantsch Amstelland,,,,ga
,Amsteldijk onder de Gerechte van Ouderkerk,,,,ga
,Donker Straat te Utecht,,,,ga
,Langeloog,,,,ga
,Gardonne en Guienne,,,,ga
,Bourg de Bren,,,,ga
,Saugnac en Guienne,,,,ga
,Issiieac en Gujenne,,,,ga
,Rop Berbice,,,,ga
,Catharijne Poort te Utrecht,,,,ga
,"Westerop, ampt Raden, Brandenburg",,,,ga
,Ringewald,,,,ga
,St Domingue en Amerique,,,,ga
,Schellings Gat,,,,ga
,Mordoe in Noorwegen,,,,ga
,Rheineck,,,,ga
,aant Outewaal int gerecht van nieuwer Amstel,,,,ga
,buiten dijcx inde buirt van Outers dorp inde ban van Diemen,,,,ga
,op riecker Oord,,,,ga
,op ryckeroordt,,,,ga
,Nieuwland onder de poorterij der stad Delft,,,,ga
,Wierjockij in de Oostzee,,,,ga
,Smellie,,,,ga
,Cartagene des Indes,,,,ga
,Stad Weesp,,,,ga
,Rustenburg leggende tusschen Alkmaar ende Hooren,,,,ga
,Elfstroon,,,,ga
,het eiland Poortland,,,,ga
,St Pierre Lamartinique,,,,ga
,"Mijnden, de Loosdrechten, Teccop en Loenen",,,,ga
,Farmtum,,,,ga
,Michaël Markt,,,,ga
,Weesperveer,,,,ga
,Chelsea,,,,ga
,Luttekeweede,,,,ga
,Fortrasse St. Andries,,,,ga
,de Holle Sloot onder Zardam,,,,ga
,Oost- of Westzanen,,,,ga
,Pont de Bonvoisin,,,,ga
,Goeresche Gat,,,,ga
,reviere de Ellve,,,,ga
,Assemes,,,,ga
,Oecht,,,,ga
,Astrican,,,,ga
,Ending,,,,ga
,Slingeland,,,,ga
,Marigny,,,,ga
,Payerne en Suisse Canton de Berne,,,,ga
,Mantua,,,,ga
,Sommotte (Champagne),,,,ga
,Saxen in Foigtland genaamt Pausa,,,,ga
,Marieacker,,,,ga
,Calvisson in Frankrijk,,,,ga
,Mantova,,,,ga
,Vliedorp,,,,ga
,Falaize,,,,ga
,Drees in Friesland,,,,ga
,Hilderseym,,,,ga
,Gederingen,,,,ga
,Tintrap,,,,ga
,Blombergh Graafschap Schauwberg,,,,ga
,Nordfaad i Norgn,,,,ga
,Holvig,,,,ga
,Dauwpool,,,,ga
,Rivier van Chester,,,,ga
,reede van de Min,,,,ga
,Mondacken in Bosschaije,,,,ga
,the Orcades,,,,ga
,Userche in Frankrijk,,,,ga
,Unna (graafschap Mark),,,,ga
,Rheede van Elseneur,,,,ga
,Heere Santvaar,,,,ga
,Kudelstaart ofte Vuithooren,,,,ga
,int Carspel van Weesop,,,,ga
,Jersy,,,,ga
,het Muidersand,,,,ga
,Quinper,,,,ga
,Bella Polla,,,,ga
,Stadslohn,,,,ga
,Tuinen int Land van Lingen,,,,ga
,Wullen int Stift van Munster,,,,ga
,Vuarensen,,,,ga
,Inde haal van Ossane,,,,ga
,den lande van Vosholl,,,,ga
,Saintonge in Frankrijk,,,,ga
,Int Casteel Nass:,,,,ga
,Le Banda,,,,ga
,Westerysel,,,,ga
,Rijxel,,,,ga
,de Kustn van Africa en America,,,,ga
,d'Elff en d' Weser,,,,ga
,Winterduin,,,,ga
,Jarmuth,,,,ga
,d'Ehze,,,,ga
,Nieuw England,,,,ga
,eiland Bartholomeus in de Westindien,,,,ga
,Halle en Saxe,,,,ga
,Mayntz,,,,ga
,Borrerieff,,,,ga
,Suidwolden,,,,ga
,Province Unies des Païs Bas,,,,ga
,Isles de St. Domingo,,,,ga
,'t Oude Sas,,,,ga
,het Sas,,,,ga
,Outenwaal,,,,ga
,Montsbay in Cornwall,,,,ga
,St. Maartensbrug,,,,ga
,Orknay eylanden,,,,ga
,Lagewaard bij Koudekerk aan de Rijn,,,,ga
,Goor in 't Graafschap Zutphen,,,,ga
,Sileesien,,,,ga
,du Nord,,,,ga
,aan(de) Caymans in West Indien,,,,ga
,Gui@@a,,,,ga
,opte Crommemeiert,,,,ga
,Busarp,,,,ga
,Gonesturp a Linbergersokken,,,,ga
,Rag,,,,ga
,Freieburg int sticht Bremen,,,,ga
,de kuil van Pampus,,,,ga
,Hubberston,,,,ga
,Holmestrand i Norge,,,,ga
,Mondaal,,,,ga
,Strookerk,,,,ga
,St. James,,,,ga
,Bouda in Groningerland,,,,ga
,Braderup onder het Vorstendom van Sleeswijck,,,,ga
,Zill,,,,ga
,Rivier van Quimper Corantin,,,,ga
,Españo,,,,ga
,Bruagie in de bocht van Frankrijk,,,,ga
,Asteny,,,,ga
,eiland Colombo,,,,ga
,Deptford in Engeland,,,,ga
,Louwersgaat,,,,ga
,Paapenburg onder Munsterland,,,,ga
,Ceudres na bij Marennes in Frankrijk Provincie van Xaintonge,,,,ga
,Saffalonia,,,,ga
,Gerechte van Oostveen,,,,ga
,Wreugen,,,,ga
,Merendorp op de Elve,,,,ga
,Nieuerp,,,,ga
,Humaljocki in de Biörken eilanden,,,,ga
,Emlinkamp,,,,ga
,Ulsen in't Nedergraaffschap van Bentem,,,,ga
,Rasht in Persia,,,,ga
,Bhraco,,,,ga
,Cilbieff bij Rouaan,,,,ga
,Landeron,,,,ga
,'t eierlander gat,,,,ga
,G.borg,,,,ga
,Scheemda in Friesland,,,,ga
,Indes Occidentalles d'Espagne,,,,ga
,Buil in Brabant,,,,ga
,Memertbrugge aan den Rijn,,,,ga
,Olbensted bij Maagdenburg,,,,ga
,Normautier,,,,ga
,Dijngles,,,,ga
,Graaffschappe van Cuilenburg,,,,ga
,Goelberdingen,,,,ga
,Brussel in de Oostenrijksche Nederlanden,,,,ga
,Payerne,,,,ga
,'s Hertogenbosch in Staats Brabant,,,,ga
,Breda in Staatsbraband,,,,ga
,Oosthuizen in 't eiland Walcheren,,,,ga
,Heusden in Holland,,,,ga
,Monnickendam in Noord-Holland,,,,ga
,Carspel van Tongerlo,,,,ga
,Spaansse westind.,,,,ga
,Weile,,,,ga
,IJland zee d'Olleron,,,,ga
,Brouage off Seudres,,,,ga
,"Soest, Soesstdijk, Baren ter Eem",,,,ga
,Ileford Combe,,,,ga
,Eiland Lundei,,,,ga
,Hartland,,,,ga
,Exiqueboo,,,,ga
,Wilmenrod,,,,ga
,Lisborne,,,,ga
,Pernaauw,,,,ga
,Haijzent,,,,ga
,Armllo bij Hardewijk,,,,ga
,Eexta in Groningerland,,,,ga
,Haaren int stift Paterborn,,,,ga
,Kloeskercken,,,,ga
